task_id,tests_passed,tests_failed,total_tests,pass_rate,all_passed,original_z_score,original_p_exact,original_p_unified,original_score,original_method_used,original_preferred_ratio,original_token_count,original_green_count,original_is_watermarked,original_unique_starts,generated_z_score,generated_p_exact,generated_p_unified,generated_score,generated_method_used,generated_preferred_ratio,generated_token_count,generated_green_count,generated_is_watermarked,generated_unique_starts
419,0,0,0,0,True,-1.7945692917862759,1.0,1.0,-0.0,binomial,0.0,3,0,False,lr,3.343420634389507,0.00037081703337736235,0.00037081703337736235,3.430840324873029,binomial,1.0,12,12,True,einops
284,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,cev,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,eiks
270,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,ai,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,ainp
171,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,ap,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,ps
140,0,0,0,0,True,-0.08687441406329116,0.688862832057832,0.688862832057832,0.16186724719392528,binomial,0.5,6,3,False,aeirt,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,aenos
452,0,0,0,0,True,1.6717103171947536,0.13876818843543845,0.13876818843543845,0.8577100812182572,binomial,1.0,3,3,False,as,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,aos
478,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,s,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,ios
111,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,inr,2.1581687393927997,0.03719488308882428,0.03719488308882428,1.4295168020304287,binomial,1.0,5,5,False,nos
743,0,0,0,0,True,-1.465259690981385,1.0,1.0,-0.0,binomial,0.0,2,0,False,mr,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,bops
456,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,rsx,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,bos
454,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,pst,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,ops
273,0,0,0,0,True,-0.5267999003835772,0.833867839823955,0.833867839823955,0.07890277548137382,binomial,0.4,5,2,False,ijrt,2.3641554029358494,0.01925661012165335,0.01925661012165335,1.7154201624365144,binomial,1.0,6,6,False,ops
71,0,0,0,0,True,1.2631791928006741,0.21043720393715618,0.21043720393715618,0.6768774772737159,binomial,0.8,5,4,False,gins,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,abeos
578,0,0,0,0,True,-0.9038843530630046,0.9063703437070163,0.9063703437070163,0.04269431295832077,binomial,0.3333333333333333,6,2,False,elpr,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,abop
473,0,0,0,0,True,-1.0715613947186309,0.9459009396703347,0.9459009396703347,0.024154343098414004,binomial,0.25,4,1,False,ert,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,inops
625,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,nst,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,bei
458,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,abl,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,abo
429,0,0,0,0,True,-0.5267999003835772,0.833867839823955,0.833867839823955,0.07890277548137382,binomial,0.4,5,2,False,ert,3.6113070295307845,9.93923489188776e-05,9.93923489188776e-05,4.0026470456852,binomial,1.0,14,14,True,abeinops
615,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,nrx,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,ainp
584,0,0,0,0,True,-0.9038843530630046,0.9063703437070163,0.9063703437070163,0.04269431295832077,binomial,0.3333333333333333,6,2,False,efgmst,3.0764484739597218,0.0013956214901270747,0.0013956214901270747,2.8552323517979112,binomial,0.9285714285714286,14,13,True,ceiops
11,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,cis,2.5415899183886586,0.009244288940142703,0.009244288940142703,2.0341264886420336,binomial,0.8571428571428571,14,12,True,ceiors
93,0,0,0,0,True,1.6717103171947536,0.13876818843543845,0.13876818843543845,0.8577100812182572,binomial,1.0,3,3,False,abp,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,abep
422,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,in,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,anps
389,0,0,0,0,True,-0.05015696634513217,0.7674079529956681,0.7674079529956681,0.11497370432425989,binomial,0.5,2,1,False,fn,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,anp
725,0,0,0,0,True,-1.465259690981385,1.0,1.0,-0.0,binomial,0.0,2,0,False,ft,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,inops
265,0,0,0,0,True,1.6717103171947536,0.13876818843543845,0.13876818843543845,0.8577100812182572,binomial,1.0,3,3,False,is,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,iops
612,0,0,0,0,True,-0.05015696634513217,0.7674079529956681,0.7674079529956681,0.11497370432425989,binomial,0.5,2,1,False,el,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,inops
572,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,in,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,aino
581,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,bs,0.9370142516754699,0.2529876138082246,0.2529876138082246,0.5969007412211029,binomial,0.6428571428571429,14,9,False,bhmpst
781,0,0,0,0,True,0.9296960706130774,0.33954271196628216,0.33954271196628216,0.4691055869077237,binomial,0.75,4,3,False,imns,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,ns
272,0,0,0,0,True,-1.7945692917862759,1.0,1.0,-0.0,binomial,0.0,3,0,False,lrt,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,aeps
560,0,0,0,0,True,-1.7945692917862759,1.0,1.0,-0.0,binomial,0.0,3,0,False,rt,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,ainos
292,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,mnq,0.9296960706130774,0.33954271196628216,0.33954271196628216,0.4691055869077237,binomial,0.75,4,3,False,abq
773,0,0,0,0,True,0.6072374296278622,0.4026852448809126,0.4026852448809126,0.3950342834399974,binomial,0.625,8,5,False,efmpst,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,ekps
310,0,0,0,0,True,-0.0709326620527768,0.7136010934983614,0.7136010934983614,0.14654449313313783,binomial,0.5,4,2,False,irsx,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,ins
438,0,0,0,0,True,-0.0709326620527768,0.7136010934983614,0.7136010934983614,0.14654449313313783,binomial,0.5,4,2,False,irt,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,abnps
595,0,0,0,0,True,1.6717103171947536,0.13876818843543845,0.13876818843543845,0.8577100812182572,binomial,1.0,3,3,False,is,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,aops
450,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,elr,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,as
251,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,ev,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,ins
64,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,sx,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,anos
61,0,0,0,0,True,0.3681896462085485,0.5332009740099712,0.5332009740099712,0.2731090659221517,binomial,0.6,5,3,False,dimns,2.5976797187779566,0.008055578986284728,0.008055578986284728,2.0939032396628927,binomial,0.9090909090909091,11,10,True,eiost
304,0,0,0,0,True,-0.9038843530630046,0.9063703437070163,0.9063703437070163,0.04269431295832077,binomial,0.3333333333333333,6,2,False,ailr,3.7380579079352048,5.1457607962780094e-05,5.1457607962780094e-05,4.288550406091286,binomial,1.0,15,15,True,abekop
250,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,etx,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,ikos
98,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,ntx,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,anps
430,0,0,0,0,True,-0.0709326620527768,0.7136010934983614,0.7136010934983614,0.14654449313313783,binomial,0.5,4,2,False,abcd,0.0,1.0,1.0,0.0,binomial,0.0,0,0,False,
69,0,0,0,0,True,1.2631791928006741,0.21043720393715618,0.21043720393715618,0.6768774772737159,binomial,0.8,5,4,False,ilns,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,eos
160,0,0,0,0,True,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,abin,1.998010618924596,0.03343605436894794,0.03343605436894794,1.4757849772525926,binomial,0.7,30,21,False,abegnosxy
802,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,ai,4.207045372851446,3.696886797961279e-06,3.696886797961279e-06,5.432163847715629,binomial,1.0,19,19,True,abeinops
413,0,0,0,0,True,-1.0715613947186309,0.9459009396703347,0.9459009396703347,0.024154343098414004,binomial,0.25,4,1,False,lnrx,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,ps
170,0,0,0,0,True,0.3681896462085485,0.5332009740099712,0.5332009740099712,0.2731090659221517,binomial,0.6,5,3,False,ilmns,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,aenps
791,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,ert,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,kos
117,0,0,0,0,True,-0.9038843530630046,0.9063703437070163,0.9063703437070163,0.04269431295832077,binomial,0.3333333333333333,6,2,False,eirt,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,inop
735,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,ns,3.343420634389507,0.00037081703337736235,0.00037081703337736235,3.430840324873029,binomial,1.0,12,12,True,abinp
115,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,del,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,ei
417,0,0,0,0,True,1.6717103171947536,0.13876818843543845,0.13876818843543845,0.8577100812182572,binomial,1.0,3,3,False,eio,3.201081547996407,0.000716247362161967,0.000716247362161967,3.144936964466943,binomial,1.0,11,11,True,ainop
8,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,nsx,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,eis
766,0,0,0,0,True,-0.9038843530630046,0.9063703437070163,0.9063703437070163,0.04269431295832077,binomial,0.3333333333333333,6,2,False,cilntx,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,inops
97,0,0,0,0,True,0.2843670198082226,0.5387182600976891,0.5387182600976891,0.26863830359779106,binomial,0.5714285714285714,7,4,False,diklnsv,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,inos
770,0,0,0,0,True,1.9303248032789315,0.07184334725849062,0.07184334725849062,1.1436134416243429,binomial,1.0,4,4,False,ijns,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,nops
464,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,nrx,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,bes
465,0,0,0,0,True,-0.6391427554592661,0.8878259781273414,0.8878259781273414,0.051672151502257437,binomial,0.3333333333333333,3,1,False,dkv,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,akos
736,0,0,0,0,True,1.2631791928006741,0.21043720393715618,0.21043720393715618,0.6768774772737159,binomial,0.8,5,4,False,abix,3.0521115011389437,0.0013834593279913065,0.0013834593279913065,2.8590336040608575,binomial,1.0,10,10,True,benps
455,0,0,0,0,True,-1.0360950636922426,1.0,1.0,-0.0,binomial,0.0,1,0,False,m,1.6717103171947536,0.13876818843543845,0.13876818843543845,0.8577100812182572,binomial,1.0,3,3,False,np
16,0,0,0,0,True,0.5162837808677437,0.5265719027323218,0.5265719027323218,0.27854231806295243,binomial,0.6666666666666666,3,2,False,pst,2.7657073662260023,0.004515980978792629,0.004515980978792629,2.3452478959815246,binomial,0.9166666666666666,12,11,True,ips
305,0,0,0,0,True,-2.3167789935678287,1.0,1.0,-0.0,binomial,0.0,5,0,False,gmw,3.343420634389507,0.00037081703337736235,0.00037081703337736235,3.430840324873029,binomial,1.0,12,12,True,ps
562,0,0,0,0,True,-1.7945692917862759,1.0,1.0,-0.0,binomial,0.0,3,0,False,lmx,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,bins
411,0,0,0,0,True,-1.7945692917862759,1.0,1.0,-0.0,binomial,0.0,3,0,False,cwx,2.022340154264115,0.0436263033844625,0.0436263033844625,1.3602515848069974,binomial,0.875,8,7,False,cops
162,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,ns,2.7298915165822417,0.005161466545304072,0.005161466545304072,2.2872268832486857,binomial,1.0,8,8,True,anp
803,0,0,0,0,True,1.3649457582911209,0.26803609320106614,0.26803609320106614,0.5718067208121715,binomial,1.0,2,2,False,in,2.8954872049183975,0.002672204901989363,0.002672204901989363,2.573130243654772,binomial,1.0,9,9,True,aenps
451,0,0,0,0,True,-0.05015696634513217,0.7674079529956681,0.7674079529956681,0.11497370432425989,binomial,0.5,2,1,False,st,2.5535796895278655,0.009969571150198869,0.009969571150198869,2.0013235228426,binomial,1.0,7,7,True,iop
